Identificador,Provincia,Municipio,Zona,Tipo,Precio,Dimensión,Habitaciones,Lavabos,Planta,Ascensor,Parking,Estado,Calefacción,Agua caliente,Antigüedad,Orientación,Amueblado,Consumo,Emisiones,Vendedor,Imagen
149243157,huesca,Fiscal,Fiscal,Finca rústica,119000 ,90 ,2 ,3 ,,SI,Privado,A reformar,Gas Natural,Gas Natural,30 a 50 años,Sur,Sí,G,G,EUROPIRINEOS,SI
150527045,huesca, Boltaña, Boltaña,Casa o chalet,600000 ,300 ,7 ,3 ,,SI,Privado,Casi nuevo,Gasóleo,Gas Natural,30 a 50 años,Sur,Sí,G,G,EUROPIRINEOS,SI
153528357,huesca, La Puebla de Castro, La Puebla de Castro,Casa o chalet,249700 ,202 ,3 ,2 ,,SI,Privado,Casi nuevo,Gasóleo,Gas Natural,30 a 50 años,Sur,Sí,G,G,EUROPIRINEOS,SI
158093558,huesca, Aínsa-sobrarbe, Aínsa-sobrarbe,Casa o chalet,98000 ,300 ,4 ,2 ,,SI,Privado,Bien,Gasóleo,Gas Natural,30 a 50 años,Sur,Sí,G,G,EUROPIRINEOS,SI
158387134,huesca, Aínsa-sobrarbe, Aínsa-sobrarbe,Finca rústica,180000 ,250 ,4 ,2 ,,SI,Privado,Bien,Gasóleo,Gas Natural,30 a 50 años,Sur,Sí,G,G,EUROPIRINEOS,SI
157890776,huesca, Fanlo, Fanlo,Finca rústica,170000 ,600 ,6 ,2 ,,SI,Privado,Bien,Gasóleo,Gas Natural,30 a 50 años,Sur,Sí,G,G,EUROPIRINEOS,SI
159815722,huesca, Broto, Broto,Piso,150000 ,58 ,2 ,2 ,,SI,Privado,Bien,Gasóleo,Gas Natural,30 a 50 años,Sur,Sí,B,B,Particular: Anuncio Particular,SI
159887061,huesca, Campo, Campo,Piso,99000 ,54 ,2 ,2 ,,SI,Privado,Bien,Gasóleo,Gas Natural,30 a 50 años,Sur,Sí,A,A,Particular: Anuncio Particular,SI
148417400,huesca, Villanúa, Villanúa,Ático,106000 ,75 ,3 ,2 ,,SI,Privado,Bien,Gas Natural,Gas Natural,10 a 20 años,Este,Sí,E,G,FINCAS JACA,SI
154779053,huesca, Barbastro, Barbastro,Casa adosada,54000 ,377 ,3 ,2 ,,SI,Privado,A reformar,Gas Natural,Gas Natural,+ 100 años,Este,Sí,G,G,FRANCO MOLINA,SI
157584387,huesca,Benasque, España,Apartamento,130000 ,75 ,3 ,2 ,,SI,Privado,A reformar,Gas Natural,Gas Natural,30 a 50 años,Este,Sí,G,G,FINCAS ANETO,SI
157662685,huesca, Jaca, Centro - Llano Samper,Piso,131000 ,65 ,2 ,2 ,,SI,Comunitario,Muy bien,Gas Natural,Gas Natural,30 a 50 años,Este,Sí,G,G,NOVALEX ASESORES JACA,SI
158882810,huesca, Villanúa, Villanúa,Dúplex,152000 ,130 ,5 ,2 ,,SI,Comunitario,Muy bien,Electricidad,Electricidad,30 a 50 años,Noreste,Sí,G,G,NOVALEX ASESORES JACA,SI
158634725,huesca, Jaca, Casco Antiguo - Ciudadela,Piso,119000 ,70 ,3 ,2 ,,SI,Comunitario,Bien,Gasóleo,Gasóleo,30 a 50 años,Noreste,Sí,G,G,NOVALEX ASESORES JACA,SI
158681869,huesca,Jaca,Astún,Apartamento,50000 ,30 ,3 ,2 ,,SI,Comunitario,Bien,Electricidad,Electricidad,30 a 50 años,Este,Sí,G,G,NOVALEX ASESORES JACA,SI
157663200,huesca, Jaca, Estación,Piso,124000 ,80 ,2 ,2 ,,SI,Comunitario,Muy bien,Gas Natural,Gas Natural,30 a 50 años,Este,Sí,G,G,NOVALEX ASESORES JACA,SI
159825330,huesca, Monzón, Monzón,Piso,59000 ,100 ,4 ,2 ,,SI,Comunitario,Muy bien,Gas Natural,Gas Natural,30 a 50 años,Este,Sí,C,C,Particular: Rafa,SI
159813966,huesca, Fraga, Fraga,Piso,50000 ,74 ,3 ,2 ,,SI,Comunitario,Muy bien,Gas Natural,Gas Natural,30 a 50 años,Este,Sí,B,B,Particular: Anuncio Particular,SI
159813966,huesca, Fraga, Fraga,Piso,50000 ,74 ,3 ,,,,,,,,,,,B,B,Particular: Anuncio Particular,SI
158006767,huesca, Barbastro, Barbastro,Piso,36000 ,90 ,2 ,,,,,,,,50 a 70 años,,,G,G,Haya Real Estate,SI
157997063,huesca, Fraga, Fraga,Casa o chalet,59800 ,233 ,4 ,,,,,,,,50 a 70 años,,,C,G,Haya Real Estate,SI
159798159,huesca, Biescas, Biescas,Casa adosada,365000 ,120  terreno,6 ,3 ,,,Privado,Muy bien,,,5 a 10 años,Suroeste,,A,A,Particular: Aurora,SI
159387471,huesca, Huesca Capital, Perpetuo Socorro,Piso,113000 ,42 ,6 ,3 ,,SI,Privado,Muy bien,,,5 a 10 años,Suroeste,,G,G,FINCAS ALCORAZ,SI
158017758,huesca, Barbastro, Barbastro,Piso,16200 ,80 ,2 ,3 ,,SI,Privado,Muy bien,,,70 a 100 años,Suroeste,,E,G,Haya Real Estate,SI
159759864,huesca, Campo, Campo,Dúplex,89000 ,100 ,4 ,2 ,,SI,Privado,Muy bien,Gasóleo,,70 a 100 años,Suroeste,,G,G,EUROPIRINEOS,SI
159395275,huesca,Castejón de Sos, España,Apartamento,125000 ,61 ,2 ,2 ,,SI,Privado,Muy bien,Gasóleo,,70 a 100 años,Suroeste,,G,G,FINCAS ANETO,SI
159395298,huesca,Benasque, España,Apartamento,140000 ,55 ,2 ,2 ,,SI,Privado,Muy bien,Gasóleo,,20 a 30 años,Suroeste,,G,G,FINCAS ANETO,SI
159387470,huesca, Huesca Capital, Perpetuo Socorro,Piso,155000 ,49 ,2 ,2 ,,SI,Privado,Muy bien,Gasóleo,,20 a 30 años,Suroeste,,G,G,FINCAS ALCORAZ,SI
154506526,huesca,Tamarite de Litera,Tamarite de Litera,Piso,149000 ,90 ,3 ,2 ,,SI,Privado,Muy bien,Gas Natural,Gas Natural,10 a 20 años,Suroeste,No,G,G,GESTIO DE FINQUES JB,SI
157818450,huesca, Benabarre, Benabarre,Piso,69000 ,75 ,3 ,2 ,,SI,Privado,Bien,Gas Natural,Gas Natural,50 a 70 años,Suroeste,Sí,G,G,GESTIO DE FINQUES JB,SI
157482406,huesca, Sabiñánigo, Sabiñánigo Centro - Aurín,Piso,86000 ,75 ,3 ,2 ,,SI,Privado,Casi nuevo,Gasóleo,Gasóleo,30 a 50 años,Noreste,Sí,G,G,DESPACHO SERRABLO 71,SI
153861944,huesca, Huesca Capital, Perpetuo Socorro,Piso,79000 ,121 ,4 ,2 ,,SI,Privado,Casi nuevo,Gasóleo,Gasóleo,30 a 50 años,Noreste,Sí,G,G,ESPATIUM,SI
159721222,huesca, Barbastro, Barbastro,Piso,260000 ,80 ,3 ,2 ,,SI,Comunitario,Casi nuevo,Gasóleo,Gasóleo,30 a 50 años,Noreste,Sí,A,A,Particular: Anuncio Particular,SI
159715961,huesca, Fraga, Fraga,Piso,110000 ,100 ,3 ,2 ,,SI,Comunitario,Casi nuevo,Gasóleo,Gasóleo,30 a 50 años,Noreste,Sí,C,C,Particular: Anuncio Particular,SI
159709850,huesca, Huesca Capital, Perpetuo Socorro,Piso,95000 ,50 ,3 ,2 ,,SI,Privado,Muy bien,Gasóleo,Gasóleo,30 a 50 años,Noreste,Sí,G,G,SUVIVIENDA,SI
159683781,huesca,Albalatillo,Albalatillo,Casa o chalet,A consultar,387 ,5 ,2 ,,SI,Privado,Muy bien,Gasóleo,Gasóleo,30 a 50 años,Noreste,Sí,G,G,Profesional,SI
158102270,huesca, Huesca Capital, Casco Antiguo,Casa o chalet,130000 ,222 ,8 ,3 ,,SI,Privado,Muy bien,Gasóleo,Gasóleo,50 a 70 años,Noreste,Sí,Exento,Exento,ESPATIUM,SI
158006636,huesca, Barbastro, Barbastro,Piso,24100 ,75 ,2 ,3 ,,SI,Privado,Muy bien,Gasóleo,Gasóleo,50 a 70 años,Noreste,Sí,G,G,Haya Real Estate,SI
158004058,huesca, Fraga, Fraga,Piso,29000 ,59 ,2 ,3 ,,SI,Privado,Muy bien,Gasóleo,Gasóleo,50 a 70 años,Noreste,Sí,E,G,Haya Real Estate,SI
158000271,huesca, Gurrea de Gállego, Gurrea de Gállego,Casa o chalet,20800 ,200 ,3 ,2 ,,SI,Privado,Muy bien,Gasóleo,Gasóleo,50 a 70 años,Noreste,Sí,F,G,Haya Real Estate,SI
157998184,huesca, Almudévar, Almudévar,Piso,102000 ,232 ,4 ,3 ,,SI,Privado,Muy bien,Gasóleo,Gasóleo,50 a 70 años,Noreste,Sí,G,G,Haya Real Estate,SI
157995304,huesca, Fraga, Fraga,Casa o chalet,51000 ,223 ,4 ,3 ,,SI,Privado,Muy bien,Gasóleo,Gasóleo,50 a 70 años,Noreste,Sí,G,G,Haya Real Estate,SI
150788658,huesca, Tardienta, Tardienta,Casa adosada,190000 ,200 ,4 ,2 ,,SI,Privado,Muy bien,Gasóleo,Gasóleo,50 a 70 años,Noreste,Sí,G,En trámite,Particular: Anuncio Particular,SI
159596657,huesca, Huesca Capital, Perpetuo Socorro,Piso,220000 ,90 ,3 ,2 ,,SI,Privado,Muy bien,Gas Natural,Gas Natural,30 a 50 años,Este,Sí,A,A,Particular: Andrea,SI
159565006,huesca, Jaca, Membrilleras - Levante,Piso,175000 ,90 ,4 ,2 ,,SI,Privado,Muy bien,Gas Natural,Gas Natural,30 a 50 años,Este,Sí,A,A,Particular: Eva,SI
159562409,huesca, Lupiñén-Ortilla, Lupiñén-Ortilla,Casa adosada,59000 ,250  terreno,10 ,2 ,,SI,Privado,Muy bien,Gas Natural,Gas Natural,30 a 50 años,Este,Sí,A,A,Particular: Anuncio Particular,SI
158159467,huesca, Igriés, Igriés,Piso,125000 ,72 ,2 ,,,,,Muy bien,,,,Oeste,,G,G,ARAGON FINCAS,SI
158467591,huesca, Fiscal, Fiscal,Casa adosada,228000 ,150 ,3 ,2 ,,,Privado,Casi nuevo,,,,Oeste,,G,G,ALSINA,SI
158317843,huesca, Peralta de Alcofea, Peralta de Alcofea,Piso,45000 ,198 ,4 ,2 ,,,Privado,Casi nuevo,,,+ 100 años,Oeste,,E,G,Haya Real Estate,SI
158008409,huesca, Sabiñánigo, Sabiñánigo Centro - Aurín,Piso,51000 ,108 ,4 ,2 ,,,Privado,Casi nuevo,,,50 a 70 años,Oeste,,G,G,Haya Real Estate,SI
159458504,huesca, Barbuñales, Barbuñales,Casa adosada,36000 ,350  terreno,7 ,2 ,,,Privado,A reformar,,,50 a 70 años,Sur,,A,A,Particular: susana,SI
146510637,huesca,Boltaña,Boltaña,Finca rústica,790000 ,514000  terreno,8 ,2 ,,,Privado,Reformado,,Butano,+ 100 años,Sur,,G,G,Particular: Anuncio Particular,SI
148417408,huesca, Jaca, Universidad,Casa o chalet,345000 ,309 ,8 ,6 ,,,Privado,Reformado,,Butano,70 a 100 años,Sur,,G,G,FINCAS JACA,SI
151042323,huesca, Jaca, Paseo de la Cantera,Piso,180000 ,80 ,2 ,6 ,,SI,Privado,Casi nuevo,Gas Natural,Gas Natural,10 a 20 años,Sur,Sí,G,G,FINCAS JACA,SI
159483870,huesca, Valle de Hecho, Valle de Hecho,Casa o chalet,230000 ,100 ,2 ,6 ,,SI,Privado,Casi nuevo,Gas Natural,Gas Natural,+ 100 años,Sur,Sí,G,G,CLAU 21 INMOBILIARIA,SI
147289100,huesca, Aínsa-sobrarbe, Aínsa-sobrarbe,Casa o chalet,148500 ,100 ,2 ,2 ,,SI,Privado,Casi nuevo,Gasóleo,Gasóleo,10 a 20 años,Suroeste,Sí,G,G,EIZASA,SI
147277258,huesca, Aínsa-sobrarbe, Aínsa-sobrarbe,Piso,78500 ,50 ,2 ,2 ,,SI,Comunitario,Casi nuevo,Gas Natural,Gas Natural,10 a 20 años,Suroeste,Sí,G,G,EIZASA,SI
159463578,huesca, Monzón, Monzón,Piso,115000 ,60 ,2 ,2 ,,SI,Comunitario,Casi nuevo,Gas Natural,Gas Natural,10 a 20 años,Suroeste,Sí,B,B,Particular: Sergio,SI
158008065,huesca, Barbastro, Barbastro,Piso,37000 ,62 ,2 ,2 ,,SI,Comunitario,Casi nuevo,Gas Natural,Gas Natural,50 a 70 años,Suroeste,Sí,E,G,Haya Real Estate,SI
159459959,huesca, Fraga, Fraga,Piso,65000 ,74 ,3 ,2 ,,SI,Comunitario,Muy bien,Electricidad,Gas Natural,50 a 70 años,Suroeste,Sí,B,B,Particular: Jessica,SI
157855562,huesca,Fraga,Fraga,Ático,180000 ,145 ,4 ,2 ,,SI,Comunitario,Muy bien,Electricidad,Gas Natural,50 a 70 años,Suroeste,Sí,G,G,FINCAS DAVID,SI
159449722,huesca, Sabiñánigo, Sabiñánigo Centro - Aurín,Piso,135999 ,90 ,2 ,2 ,,SI,Comunitario,Casi nuevo,Gas Natural,Gas Natural,5 a 10 años,Sureste,Sí,A,A,Particular: Anuncio Particular,SI
159123659,huesca, Monzón, Monzón,Piso,78000 ,75 ,3 ,2 ,,SI,Comunitario,Casi nuevo,Gas Natural,Gas Natural,5 a 10 años,Sureste,Sí,D,D,Particular: Pedro,SI
158010352,huesca, La Sotonera, La Sotonera,Casa o chalet,28300 ,287 ,3 ,2 ,,SI,Comunitario,Casi nuevo,Gas Natural,Gas Natural,+ 100 años,Sureste,Sí,G,G,Haya Real Estate,SI
159399242,huesca, Estada, Estada,Piso,29990 ,272 ,2 ,2 ,,SI,Comunitario,A reformar,Electricidad,Electricidad,+ 100 años,Sureste,Sí,C,C,Particular: Joaquin Turmo,SI
159361506,huesca, Biescas, Biescas,Apartamento,85000 ,69 ,2 ,2 ,,SI,Privado,Bien,Gas Natural,Gas Natural,30 a 50 años,Oeste,Sí,G,G,FINCAS JACA,SI
158008438,huesca, Sabiñánigo, Sabiñánigo Centro - Aurín,Piso,42000 ,109 ,3 ,2 ,,SI,Privado,Bien,Gas Natural,Gas Natural,50 a 70 años,Oeste,Sí,E,G,Haya Real Estate,SI
158007766,huesca, San Miguel del Cinca, San Miguel del Cinca,Piso,62000 ,175 ,4 ,2 ,,SI,Privado,Bien,Gas Natural,Gas Natural,30 a 50 años,Oeste,Sí,F,G,Haya Real Estate,SI
158005957,huesca, Barbastro, Barbastro,Piso,24000 ,75 ,2 ,2 ,,SI,Privado,Bien,Gas Natural,Gas Natural,50 a 70 años,Oeste,Sí,G,G,Haya Real Estate,SI
158008595,huesca, Seira, Seira,Piso,53000 ,75 ,3 ,2 ,,SI,Privado,Bien,Gas Natural,Gas Natural,30 a 50 años,Oeste,Sí,G,G,Haya Real Estate,SI
158009252,huesca, Barbastro, Barbastro,Piso,97000 ,109 ,3 ,2 ,,SI,Privado,Bien,Gas Natural,Gas Natural,30 a 50 años,Oeste,Sí,G,G,Haya Real Estate,SI
158008585,huesca, Sabiñánigo, Sabiñánigo Centro - Aurín,Casa adosada,51000 ,80 ,3 ,2 ,,SI,Privado,Bien,Gas Natural,Gas Natural,50 a 70 años,Oeste,Sí,E,G,Haya Real Estate,SI
158006488,huesca, Barbastro, Barbastro,Piso,25000 ,75 ,2 ,2 ,,SI,Privado,Bien,Gas Natural,Gas Natural,50 a 70 años,Oeste,Sí,G,G,Haya Real Estate,SI
158006460,huesca, Barbastro, Barbastro,Piso,46000 ,104 ,3 ,2 ,,SI,Privado,Bien,Gas Natural,Gas Natural,50 a 70 años,Oeste,Sí,F,G,Haya Real Estate,SI
158006386,huesca, Monzón, Monzón,Piso,41000 ,98 ,3 ,2 ,,SI,Privado,Bien,Gas Natural,Gas Natural,50 a 70 años,Oeste,Sí,G,G,Haya Real Estate,SI
157995195,huesca, Sabiñánigo, Sabiñánigo Centro - Aurín,Piso,73800 ,56 ,2 ,2 ,,SI,Privado,Bien,Gas Natural,Gas Natural,50 a 70 años,Oeste,Sí,E,G,Haya Real Estate,SI
158001339,huesca, Sabiñánigo, Sabiñánigo Centro - Aurín,Planta baja,72100 ,51 ,3 ,2 ,,,,,,,,,,E,G,Haya Real Estate,SI
158004111,huesca, Fraga, Fraga,Casa o chalet,34000 ,168 ,6 ,3 ,,,,,,,,,,D,G,Haya Real Estate,SI
159218463,huesca, Puente la Reina de Jaca, Puente la Reina de Jaca,Casa adosada,117000 ,309 ,6 ,3 ,,,,,,,,,,G,G,Particular: Ramón,SI
159300152,huesca, Binéfar, Binéfar,Piso,120000 ,134 ,4 ,2 ,,SI,Privado,,,,,,No,D,D,Particular: Anuncio Particular,SI
155899283,huesca, Huesca Capital,Huesca,Finca rústica,85000 ,65 ,4 ,2 ,,SI,Privado,,,,10 a 20 años,,No,Exento,Exento,SIXTYHOME,SI
159236049,huesca, Huesca Capital, Casco Antiguo,Piso,175000 ,55 ,2 ,2 ,,SI,Privado,Muy bien,Gas Natural,Gas Natural,10 a 20 años,Oeste,No,G,G,ARAGON FINCAS,SI
148502380,huesca, Graus, Graus,Piso,165000 ,137 ,3 ,2 ,,SI,Privado,Casi nuevo,Electricidad,Gas Natural,1 a 5 años,Sur,No,G,G,BREC,SI
146835567,huesca, Jaca, Centro - Llano Samper,Piso,77900 ,94 ,3 ,2 ,,SI,Privado,Bien,Gas Natural,Gas Natural,50 a 70 años,Sureste,No,G,G,Particular: Marian,SI
159205611,huesca, Jaca, Membrilleras - Levante,Piso,105000 ,37 ,3 ,2 ,,SI,Privado,Bien,Gas Natural,Gas Natural,50 a 70 años,Sureste,Sí,B,A,Particular: Elena,SI
154919200,huesca,Jaca,Casco Antiguo - Ciudadela,Casa adosada,190000 ,151  terreno,5 ,3 ,,SI,Privado,Bien,Gas Natural,Gas Natural,50 a 70 años,Sureste,Sí,G,G,Particular: Alberto Fillat,SI
159175561,huesca, Sabiñánigo, Sabiñánigo Centro - Aurín,Piso,125000 ,126 ,4 ,2 ,,SI,Comunitario,Bien,Gas Natural,Gas Natural,50 a 70 años,Sureste,Sí,B,B,Particular: Begoña Frances,SI
159142762,huesca, Panticosa, Panticosa,Piso,239000 ,73 ,3 ,2 ,,SI,Privado,Bien,Electricidad,Electricidad,50 a 70 años,Sureste,Sí,G,G,Particular: Anuncio Particular,SI
157104667,huesca, Lupiñén-Ortilla, Lupiñén-Ortilla,Casa adosada,155000 ,223 ,4 ,2 ,,SI,Privado,Muy bien,Gasóleo,Gasóleo,10 a 20 años,Sur,Sí,G,G,FINCAS VICAM,SI
150245499,huesca, Huesca Capital, Perpetuo Socorro,Apartamento,93000 ,50 ,4 ,2 ,,SI,Privado,Casi nuevo,Gas Natural,Gas Natural,10 a 20 años,Este,Sí,G,G,FINCAS VICAM,SI
152619199,huesca, Alcalá de Gurrea, Alcalá de Gurrea,Casa o chalet,98000 ,40 ,4 ,2 ,,SI,Privado,Bien,Gas Natural,Butano,10 a 20 años,Este,Sí,G,G,FINCAS VICAM,SI
154708089,huesca,Lupiñén-Ortilla,Lupiñén-Ortilla,Casa adosada,82000 ,77 ,4 ,2 ,,SI,Privado,Casi nuevo,Gas Natural,Electricidad,70 a 100 años,Sureste,Sí,G,G,FINCAS VICAM,SI
157791054,huesca,Agüero,Agüero. Huesca.,Finca rústica,335000 ,264 ,5 ,4 ,,SI,Privado,Casi nuevo,Gasóleo,Gasóleo,70 a 100 años,Sur,Sí,G,G,FINCAS VICAM,SI
159120943,huesca, Sabiñánigo, Sabiñánigo Centro - Aurín,Planta baja,123000 ,68 ,4 ,2 ,,SI,Privado,Casi nuevo,Gasóleo,Gasóleo,20 a 30 años,Noroeste,Sí,A,A,Particular: marta,SI
159084992,huesca, Monzón, Monzón,Planta baja,A consultar,227 ,3 ,2 ,,SI,Privado,Casi nuevo,Gasóleo,Gasóleo,20 a 30 años,Noroeste,Sí,F,A,Particular: Ondina,SI
158008741,huesca, Almudévar, Almudévar,Piso,122000 ,653 ,5 ,2 ,,SI,Privado,Casi nuevo,Gasóleo,Gasóleo,+ 100 años,Noroeste,Sí,G,G,Haya Real Estate,SI
156896390,huesca, Sabiñánigo, Sardas - Puente de Sabiñánigo,Casa adosada,169500 ,82 ,3 ,3 ,,SI,Privado,Casi nuevo,Gas Natural,Gas Natural,Menos de 1 año,Sur,Sí,G,G,PARA VIVIR,SI
146111843,huesca, Barbastro, Barbastro,Piso,90000 ,74 ,3 ,3 ,,SI,Privado,Casi nuevo,Gas Natural,Gas Natural,Menos de 1 año,Sur,Sí,G,G,Particular: Xavier,SI
158995821,huesca, Belver de Cinca, Belver de Cinca,Casa o chalet,38000 ,353  terreno,6 ,3 ,,SI,Privado,Casi nuevo,Gas Natural,Gas Natural,Menos de 1 año,Sur,Sí,G,G,Particular: Felipe vieites bernad,SI
157840310,huesca, Sabiñánigo, Sardas - Puente de Sabiñánigo,Apartamento,64000 ,64 ,2 ,3 ,,SI,Privado,Casi nuevo,Gas Natural,Gas Natural,10 a 20 años,Oeste,Sí,G,G,FINCAS JACA,SI
153877469,huesca, Canfranc, Canfranc,Ático,70000 ,37 ,2 ,3 ,,SI,Privado,Casi nuevo,Electricidad,Electricidad,10 a 20 años,Este,Sí,G,G,FINCAS JACA,SI
158993476,huesca, Santa María de Dulcis, Santa María de Dulcis,Dúplex,42000 ,89 ,5 ,2 ,,SI,Privado,Casi nuevo,Electricidad,Electricidad,10 a 20 años,Este,No,A,A,Particular: Anuncio Particular,SI
141554022,huesca,Gurrea de Gállego,El Temple,Casa o chalet,180000 ,259 ,6 ,3 ,,,Privado,Bien,,,,,No,G,G,INMOBILIARIA CANDEVANIA,SI
148899389,huesca, Alcalá de Gurrea, Alcalá de Gurrea,Finca rústica,155000 ,228 ,5 ,2 ,,,Privado,Bien,,Butano,30 a 50 años,,No,G,G,INMOBILIARIA CANDEVANIA,SI
142657225,huesca,Gurrea de Gállego,El Temple,Casa adosada,197900 ,224 ,4 ,2 ,,,Privado,Muy bien,Gas Natural,Electricidad,20 a 30 años,,Sí,G,G,INMOBILIARIA CANDEVANIA,SI
152741580,huesca,Gurrea de Gállego,Gurrea de Gállego,Finca rústica,22000 ,282 ,2 ,2 ,,,Privado,A reformar,Gas Natural,Electricidad,20 a 30 años,,Sí,G,G,INMOBILIARIA CANDEVANIA,SI
154818088,huesca, Sariñena, Sariñena,Casa adosada,49500 ,233 ,3 ,2 ,,,Privado,A reformar,Gas Natural,Electricidad,50 a 70 años,,Sí,G,G,ESPATIUM,SI
154817929,huesca, Almudévar, Almudévar,Casa adosada,116400 ,190 ,3 ,3 ,,,Privado,A reformar,Gas Natural,Electricidad,+ 100 años,,Sí,G,G,ESPATIUM,SI
154490125,huesca, Sabiñánigo, Sabiñánigo Centro - Aurín,Piso,39900 ,121 ,7 ,3 ,,,Privado,Bien,Gas Natural,Electricidad,70 a 100 años,,Sí,G,G,ESPATIUM,SI
157545195,huesca, Poleñino, Poleñino,Casa o chalet,147000 ,400 ,9 ,3 ,,,Privado,Bien,Gas Natural,Electricidad,70 a 100 años,,Sí,G,G,FINCAS VERUS,SI
154817661,huesca, Sabiñánigo, La Guarguera,Finca rústica,540900 ,915 ,9 ,3 ,,,Privado,A reformar,Gas Natural,Electricidad,+ 100 años,,Sí,G,G,ESPATIUM,SI
154489982,huesca, Jaca, Centro - Llano Samper,Piso,141600 ,83 ,3 ,2 ,,SI,Privado,Bien,Gas Natural,Electricidad,+ 100 años,,Sí,G,G,ESPATIUM,SI
149045260,huesca, Monzón, Monzón,Piso,20400 ,45 ,2 ,2 ,,SI,Privado,A reformar,Gas Natural,Electricidad,70 a 100 años,,Sí,G,G,ESPATIUM,SI
159037330,huesca, Sabiñánigo, Sabiñánigo Centro - Aurín,Piso,80000 ,70 ,2 ,2 ,,SI,Privado,A reformar,Gas Natural,Electricidad,70 a 100 años,,Sí,A,A,Particular: Anuncio Particular,SI
157751115,huesca, Sariñena, Sariñena,Casa o chalet,172000 ,183 ,4 ,2 ,,SI,Privado,Casi nuevo,Gas Natural,Electricidad,70 a 100 años,,Sí,G,G,FINCAS ALCORAZ,SI
149374138,huesca, Puente de Montañana, Puente de Montañana,Casa adosada,25000 ,90  terreno,4 ,2 ,,SI,Privado,A reformar,Gas Natural,Electricidad,70 a 100 años,,Sí,G,G,Particular: veronica,SI
158998338,huesca,Aínsa-sobrarbe,Aínsa-sobrarbe,Casa adosada,250000 ,150  terreno,4 ,2 ,,SI,Privado,A reformar,Gas Natural,Electricidad,70 a 100 años,,Sí,A,A,Particular: Anuncio Particular,SI
158886287,huesca, Aínsa-sobrarbe, Aínsa-sobrarbe,Finca rústica,200000 ,900  terreno,3 ,2 ,,SI,Privado,A reformar,Gas Natural,Electricidad,70 a 100 años,,No,E,A,Particular: Marchand,SI
148417466,huesca, Jaca, Poblaciones sur,Casa adosada,28000 ,100 ,2 ,2 ,,SI,Privado,A reformar,Electricidad,Electricidad,+ 100 años,,No,Exento,Exento,FINCAS JACA,SI
148417392,huesca, Aisa, Aisa,Finca rústica,60000 ,170 ,2 ,2 ,,SI,Privado,A reformar,Electricidad,Electricidad,+ 100 años,Sur,No,Exento,Exento,FINCAS JACA,SI
149473297,huesca, Borau, Borau,Casa o chalet,195000 ,150 ,4 ,2 ,,SI,Privado,Bien,Gasóleo,Gasóleo,+ 100 años,Sureste,Sí,G,G,FINCAS JACA,SI
148417407,huesca, Villanúa, Villanúa,Ático,122944 ,65 ,2 ,2 ,,SI,Privado,Casi nuevo,Gas Natural,Gas Natural,1 a 5 años,Noreste,Sí,F,G,FINCAS JACA,SI
148417477,huesca, Jaca, Casco Antiguo - Ciudadela,Finca rústica,126000 ,206 ,3 ,2 ,,SI,Privado,Bien,Gas Natural,Gas Natural,+ 100 años,Oeste,Sí,F,G,FINCAS JACA,SI
148417448,huesca, Jaca, Poblaciones norte,Planta baja,120000 ,100 ,2 ,2 ,,SI,Privado,Casi nuevo,Gas Natural,Gas Natural,10 a 20 años,Sureste,Sí,F,G,FINCAS JACA,SI
149901611,huesca, Jaca, Membrilleras - Levante,Piso,83000 ,50 ,2 ,2 ,,SI,Privado,Bien,Gas Natural,Gas Natural,30 a 50 años,Oeste,Sí,G,G,FINCAS JACA,SI
148417374,huesca, Jaca, Membrilleras - Levante,Piso,146000 ,85 ,3 ,2 ,,SI,Privado,Muy bien,Gas Natural,Gas Natural,20 a 30 años,Oeste,Sí,E,G,FINCAS JACA,SI
149984342,huesca, Jaca, Estación,Apartamento,34000 ,45 ,3 ,2 ,,SI,Privado,Muy bien,Electricidad,Electricidad,20 a 30 años,Norte,Sí,G,G,FINCAS JACA,SI
148787589,huesca, Jaca, Centro - Llano Samper,Piso,126000 ,113 ,4 ,2 ,,SI,Privado,Muy bien,Gas Natural,Gas Natural,30 a 50 años,Oeste,Sí,G,G,FINCAS JACA,SI
157186930,huesca,Fraga,Fraga,Casa o chalet,700000 ,550 ,5 ,5 ,,SI,Privado,Casi nuevo,Gas Natural,Gas Natural,20 a 30 años,Oeste,Sí,G,G,FINCAS DAVID,SI
152928893,huesca, Jaca, Universidad,Apartamento,80000 ,70 ,2 ,5 ,,SI,Privado,Casi nuevo,Gas Natural,Electricidad,70 a 100 años,Oeste,Sí,G,G,FINCAS JACA,SI
153992189,huesca, Jaca, Tejería - Rapitán,Piso,136000 ,82 ,2 ,2 ,,SI,Privado,Casi nuevo,Gas Natural,Gas Natural,10 a 20 años,Norte,Sí,G,G,FINCAS JACA,SI
157862251,huesca, Jaca, Membrilleras - Levante,Apartamento,100000 ,66 ,2 ,2 ,,SI,Privado,Muy bien,Electricidad,Electricidad,30 a 50 años,Sureste,Sí,G,G,FINCAS JACA,SI
149473297,huesca, Borau, Borau,Casa o chalet,195000 ,150 ,4 ,2 ,,,,Bien,Gasóleo,Gasóleo,+ 100 años,Sureste,Sí,G,G,FINCAS JACA,SI
